,k1,k2,k3,k4
796,2.6713286605302248e-06,8.327914079048904e-05,8.706296770551305e-05,0.0005546594854112231
797,5.046325243533301e-06,1.28481114067753e-05,3.088845352132924e-05,0.0003728811680504828
798,2.87982747729426e-06,1.3573810905850533e-05,9.650197646402714e-05,0.0008686404888011251
799,4.543832532939992e-06,4.1251051820957216e-05,2.7805877690320395e-05,0.000785167796622747
800,3.616992025382561e-06,9.120265012121504e-05,3.784682550686663e-05,0.0006178146349548854
801,7.616443256790099e-06,2.5870698574676565e-05,9.802022742326292e-05,0.00046250419466831817
802,3.648461406411981e-06,7.508063704457634e-05,6.925838381286786e-05,0.0004093663288656665
803,8.196696010402818e-06,9.118264817652285e-06,3.528786099445694e-05,0.0003957038314499893
804,9.264633664807728e-06,9.210845219856576e-05,4.88082241683478e-05,0.0005297533648719224
805,6.080200529004759e-07,3.363419513588886e-06,1.4418923730831323e-05,0.00017360783134688694
806,6.0378798424091506e-06,7.22733446566419e-05,9.815265469703787e-05,0.0003946880662881775
807,8.722392513108759e-06,6.966268822881907e-05,1.969702376897407e-05,0.0007514472771866445
808,8.308820563622395e-06,8.554576506216914e-05,5.27157312320889e-05,0.0002989788490985792
809,4.567352428532067e-06,9.749133105790963e-05,6.241813503585293e-05,0.00046593872078120344
810,6.19079613594919e-06,8.726364843361344e-05,2.3476114932365783e-05,0.0007003638476498959
811,7.046714625088357e-06,9.976057616221492e-05,5.590141736401948e-05,0.00018557312864267742
812,8.815883447015776e-06,5.69004698047663e-05,9.827154829028964e-05,0.00010484859526343045
813,7.434183946702504e-06,4.619384267101755e-05,4.1502571070419126e-05,0.0006471999073633368
814,1.9499920991446806e-06,7.470191194185897e-05,4.764332188554087e-05,0.0005600116713941654
815,4.1692517620212234e-06,7.588702648438222e-05,1.950006594862754e-05,0.0003619247479506289
816,9.570005153109803e-06,1.2857050075219601e-05,4.3987146598102395e-05,0.0005067004675071045
817,8.907730356612365e-06,7.294568717349939e-05,9.258071303044428e-05,0.0006611787659439025
818,4.879297530398718e-06,8.560597492542334e-05,4.6746393941666136e-05,0.000336696229096909
819,5.748907776072361e-07,7.960157904698613e-05,8.933421263446915e-05,0.00047763030768052797
820,8.05331426476178e-06,9.189803816302224e-06,8.585487335075582e-05,0.0006765060885735968
821,1.5618937339818275e-06,8.246751151903964e-05,7.994436732036807e-05,0.0006157186440833216
822,7.167075510934939e-06,3.1251806220562984e-06,5.457699052946133e-05,0.0009144586807413593
823,3.8711566542014295e-06,9.364502279277982e-05,2.0451989430511282e-05,0.00026178014101901865
824,3.2809654267265325e-06,7.770454477604056e-05,6.287491066532372e-05,0.0008926016467711745
825,3.4030798110590647e-06,6.107628724324957e-05,3.728602851972165e-05,0.0005109078018586361
826,8.228610657574115e-07,4.48730332521617e-05,6.173315481227368e-05,0.0005554873399106948
827,4.178771771219958e-06,8.19937804629582e-05,1.652577187984097e-05,0.0005300816995163492
828,5.3934104293532936e-06,7.224707716941306e-05,8.070436447327032e-05,0.0009125479213899967
829,1.5373144953900695e-06,1.632503414525466e-05,5.953959977044292e-05,0.0008675525861219287
830,4.576599938225385e-06,2.3390882808213265e-05,7.963267936004261e-05,0.00014357579792477184
831,6.5532361219375285e-06,4.1632473381396044e-05,9.90239154506559e-05,0.00010030949115665439
832,3.4193793564140927e-06,1.1065316908273649e-05,8.987172760150711e-05,0.00044019503291454576
833,4.591657033147461e-07,9.5967074920277e-05,7.482130620147583e-05,0.0006788568736303505
834,8.929585591370163e-06,7.889936882298777e-05,3.777192346782589e-05,0.0003569068531905035
835,9.43391287194791e-06,1.7506328948760666e-06,9.150976003065753e-05,0.0008793253561226231
836,9.621855937674014e-06,4.276706973874745e-05,7.803101776359693e-05,0.00033227392362579624
837,4.741761894240146e-06,8.753864450161084e-05,5.245062117808249e-05,0.0002794168875323538
838,9.053494243741673e-06,8.82199024672017e-05,7.396050497010114e-05,0.00014353896809942492
839,9.624453051783987e-06,7.519572681145527e-05,7.399447886639258e-05,0.000453352572715712
840,7.125797518671958e-06,4.4876979961006475e-05,9.353894089023157e-05,0.0006965078759749524
841,6.169690570522954e-06,9.844524662527006e-05,4.845087385431058e-05,0.0009527024684292931
842,3.889280995447214e-06,4.0032228761051875e-06,4.957312183942533e-05,0.0006576053867383809
843,1.3428528043887524e-07,6.109755152054936e-05,2.600049386226776e-05,0.00031353676923769275
844,4.9100935427800024e-06,5.1521092993884996e-05,4.1126938245646925e-05,0.0007152613918415628
845,5.2936816520523074e-06,6.406374616505897e-05,1.1992650379443994e-05,0.000873082085870112
846,5.795482986008637e-06,8.638694650418495e-05,1.991725651332804e-05,0.0005131562407737274
847,3.1128304471388614e-06,1.6603450588748666e-05,9.82598497313207e-05,0.0006966588667568734
848,9.987938321473102e-06,4.5291237533046974e-05,7.567651664531754e-05,0.0002022871813188241
849,9.663316998951649e-06,2.8548646521029474e-05,3.114125259499758e-05,0.0008767592839647741
850,8.55704433747298e-06,3.589052392421087e-05,9.891843537259661e-05,0.0005227224723547999
851,9.904666259310423e-06,5.160241398338359e-05,8.702207876724515e-05,0.00023746622542606717
852,3.715739966694148e-06,6.238116807750421e-05,9.33259902247185e-05,0.0003375224503981171
853,3.3427062175644727e-06,4.484623138061716e-05,3.573447422244881e-05,0.00035505934948789437
854,2.0689263464959847e-06,4.01916049262012e-05,4.28220206726554e-05,0.0002730704162185365
855,7.445349274455499e-06,8.067133099473153e-05,6.491315551919471e-05,0.0008440738720845619
856,8.600504277164711e-06,9.271332519996372e-05,6.512912290057632e-05,0.0007386512898596876
857,6.3890387885931906e-06,4.742486337086181e-05,6.045672102637284e-05,0.00036839117311064103
858,9.364306866376909e-06,8.242931362384612e-05,5.906261530832509e-05,0.00035346124494521375
859,8.371506210791172e-06,2.667632866455057e-05,6.581811045550726e-05,0.0008584589939920336
860,9.306675026595166e-06,3.423487887562273e-05,6.614093965521495e-05,0.00017578172726922647
861,4.67263179712115e-06,8.827050145313557e-05,1.3610486437101249e-05,0.0007848573344329212
862,2.3944747004745543e-06,3.1640473610033836e-05,8.417099012161274e-05,0.0004183927989037284
863,3.194435752263679e-06,6.61273795598318e-06,8.40045895712655e-05,0.0009277675801037284
864,4.972222971599e-06,6.961773240133386e-05,9.26531654311164e-05,0.0009447424809452359
865,7.728510611359944e-06,3.462619782623253e-05,3.1451123405688345e-05,0.0004915979165646487
866,1.4928008433355175e-06,6.486233598702563e-06,8.600736663399559e-05,0.0008036026987877867
867,1.1095068005786351e-06,5.646442381855796e-06,4.5409675076259425e-05,0.0006681042620918216
868,7.952026333740037e-06,6.226657864436919e-05,2.3301960898816237e-05,0.000431740186715164
869,8.57245538504919e-06,5.006060069334989e-05,1.0079960660954602e-05,0.0005736479486696806
870,9.393568397877764e-06,5.83890479166257e-05,6.940979231954283e-05,0.0005099835526279645
871,7.722977268628797e-06,7.44674037225558e-05,8.045111653574395e-05,0.0006576535114347622
872,1.9782581234198793e-06,5.985783458132831e-05,7.421643639222576e-05,0.00021638424968901555
873,4.770015819764869e-06,5.476997842704366e-05,7.48879311066485e-05,0.0008087974770478957
874,2.392671792287059e-06,3.845148748740285e-05,8.934494575754149e-05,0.000802738136025538
875,1.5405397247686684e-06,1.2998680488535163e-06,4.4063183749764334e-05,0.0004395539148689693
876,2.948218611412008e-06,4.187609601008906e-05,9.417423796520459e-05,0.0008851149475082213
877,6.945744473506738e-06,3.141944764699456e-05,7.365992129762367e-05,0.0003923278591695379
878,4.38883583421587e-06,4.304451039964312e-05,1.4865951122849202e-05,0.0006347678276533671
879,8.398955685732625e-07,1.1871792939602996e-05,2.6182323351293848e-05,0.0006195780045952526
880,4.223060263561749e-06,8.35480071637394e-05,3.36503297674464e-05,0.0007685236020831372
881,1.584699887541401e-06,6.181822961470825e-05,8.197725370746486e-05,0.0005379697587874667
882,6.686806267382802e-06,2.174983149455539e-05,8.615812308466919e-05,0.0006619647504047013
883,6.087396198342214e-06,4.899429742833667e-05,6.371273027887818e-05,0.0002778620210376893
884,5.298767398200938e-06,5.9936595760821335e-05,5.6312934878316436e-05,0.00020790844705347082
885,8.68729488812579e-07,6.242924851437372e-05,2.1647563673533442e-05,0.0005940314042974989
886,4.9489153648662415e-06,2.2102010469491667e-05,2.7621480512630233e-05,0.000479509977341822
887,2.4795370240623427e-06,6.246897334333938e-05,5.070033221596296e-05,0.00045122878950488185
888,9.685665780322757e-06,4.2703978291753116e-05,1.1391338346770733e-05,0.0006324338506103587
889,9.347306630642563e-06,2.057612082350037e-05,2.690108278443529e-05,0.0003504499107627834
890,9.810500109394597e-06,1.7166227757659257e-05,1.580178625499118e-05,0.0002906272498233671
891,2.48017954420206e-06,3.115090110621047e-05,6.741042914384141e-05,0.0007450754894113126
892,7.362519956733105e-07,3.035924638175334e-05,7.613340636006421e-05,0.0009913753610938851
893,6.101883504290863e-07,3.3045196992695295e-05,5.034131639292655e-05,0.0007874850486693881
894,1.6531871329006103e-06,7.010607692566809e-05,7.145186120411927e-05,0.0005369253058328704
895,4.359271888122725e-06,2.8314769600424604e-05,1.1533298248804339e-05,0.0008178913950800025
896,8.455305971680529e-06,5.973047805370969e-05,7.095693505819165e-05,0.0008965901214678514
897,6.407741783409114e-06,2.060762157784364e-05,5.421797150412512e-05,0.0007967605611976412
898,1.820692044937298e-06,4.32124264209896e-05,9.716722715273846e-05,0.0008983353989336022
899,5.721560183974984e-06,7.834240712974695e-05,4.042199895262458e-05,0.00020110277444391534
900,7.526600862825561e-06,2.736897942271581e-05,4.17159726860238e-05,0.000381939071867022
901,2.2527327102025738e-06,9.653229095199121e-05,2.0354164620974826e-05,0.0003252918539137065
902,3.809121921645496e-06,6.944192298871962e-06,7.471649076188783e-05,0.00028765739773820004
903,5.30175224328566e-06,1.7152655585724584e-05,9.055307458406229e-05,0.00017236365787149906
904,6.014175002349372e-06,1.4628634063119098e-05,4.0984758641887544e-05,0.0008942724462358506
905,4.562589941590152e-06,1.8358251046218508e-05,6.700314652807846e-05,0.000868439985010295
906,3.608770157513774e-06,9.68101230470911e-06,3.0625009608065997e-05,0.0005655222850064829
907,9.202153150040267e-06,2.993429538084961e-05,4.2591764686595145e-05,0.0004342632798701315
908,8.246978738240673e-06,1.4815050552310857e-05,8.263287668401975e-05,0.0004859777680234228
909,4.214883295745148e-06,3.256655890875568e-05,5.302155295993203e-05,0.0007065340886843298
910,9.439810789578977e-06,1.10694431303812e-05,1.9886326196356045e-05,0.0007746751909763177
911,8.905943945576072e-06,5.6948498000093566e-05,1.606569521112204e-05,0.0004632148628736708
912,7.207531121845377e-06,2.338128928104256e-05,5.165918477756487e-05,0.0009968098993528988
913,9.39468889371511e-06,7.744326940116708e-05,2.4899899505459084e-05,0.0007386157644702304
914,8.15844705430207e-06,7.39533540789198e-05,9.239379600141182e-05,0.00018295496746470734
915,4.041003930944533e-06,9.138319127890609e-05,9.012262712615029e-05,0.0005010481232396784
916,7.90524318557281e-06,3.900667767316236e-05,3.6807489985909155e-05,0.0008028660270876418
917,5.949878032184676e-06,4.377327452100773e-05,6.552987902054146e-05,0.00044672183753093227
918,9.710305229255123e-06,1.3008651775597159e-05,6.352424494876527e-05,0.0008929744707661793
919,3.4383046021792586e-06,4.165921683368301e-05,4.8534757641127475e-05,0.00031469007905868084
920,3.952954834512978e-06,5.954350879999662e-06,2.4451903937493454e-05,0.0004580818275652415
921,1.717848893748449e-06,9.634936527284293e-05,2.3203140396972966e-05,0.00033631404339337255
922,2.0878340710743608e-06,4.598927095865096e-05,7.192220403018287e-05,0.0006418091822617953
923,9.811376552772551e-06,2.821731405888713e-05,9.520137199964173e-05,0.0007878495697415144
924,8.075837135833211e-06,7.903733209805164e-05,9.83733360903622e-05,0.00036938405998586843
925,4.912617089558905e-06,4.92500576399561e-05,6.315422525197144e-05,0.0001881794817164038
926,6.359572692637864e-06,5.2046929562197896e-05,1.0858908430201289e-05,0.0007129319515386249
927,7.237225141843866e-06,1.2382479723825818e-05,2.928140965809444e-05,0.0006589669128974801
928,7.542470731040384e-06,5.7123632655743266e-05,1.2906684277036732e-05,0.0009450751977528814
929,2.8483295788285447e-07,2.3400947647791567e-05,6.423493804935545e-05,0.000634612640850104
930,4.0221119001560425e-06,9.412307445234746e-05,2.774489294415934e-05,0.0004765612732186825
931,2.109351629718611e-06,2.9244827869483785e-05,6.927280939382801e-05,0.0004590504688369843
932,1.3956291979866292e-06,3.0348807473345056e-05,1.8557698306595184e-05,0.0005220523612285442
933,6.805804733366004e-06,7.763493673844884e-05,1.4095023362904208e-05,0.000391992679767938
934,6.715373135132022e-06,5.051589801357261e-05,4.2439024703304355e-05,0.0008747207421188776
935,9.575490471975148e-06,2.455028630188824e-05,8.32042089185775e-05,0.000926952006121563
936,6.755450088136216e-06,8.126893404751606e-05,6.554027382637367e-05,0.0009819328407421725
937,9.969340535288853e-06,7.276001177984065e-06,9.938298507279527e-05,0.0001760715353588025
938,3.5189342394547983e-06,7.032321369081987e-05,1.402326720679661e-05,0.0007254509295151427
939,5.747447776424129e-06,6.17372764182911e-05,3.0774856154939994e-05,0.0004520478558429325
940,8.116163772803448e-06,4.0159681940945403e-05,4.04573728022813e-05,0.0005404160541729334
941,9.848971118228587e-06,7.1662384028696244e-06,4.5804789505907635e-05,0.00031117074789369515
942,4.666991028764051e-06,2.7581738320419748e-05,9.36730147171673e-05,0.0005612986246738824
943,1.6293570641506962e-06,2.5522186012129843e-05,8.424895442100993e-05,0.0008452851499268866
944,3.309296955023393e-06,5.382424108436206e-05,4.179918412817901e-05,0.0006868928841373622
945,9.321598247523255e-06,3.365848161621159e-05,5.0151126759454626e-05,0.0009201018042023475
946,7.090422383968311e-06,4.6436118487231996e-05,6.635837886688608e-05,0.0006160366955674878
947,9.164255193392973e-06,6.988541783435108e-05,8.372253588114379e-05,0.000475695689126656
948,2.6667516164266487e-06,7.608266848992087e-05,5.601715473494218e-05,0.0007660846329341516
949,3.626124113742446e-06,8.041797991377871e-05,2.4654629841584674e-05,0.00038742285259038713
950,4.066768429331158e-06,6.244557466976104e-05,1.2799512059023053e-05,0.0006683548448314292
951,5.76557749005797e-06,3.39759034849945e-05,1.37053283395186e-05,0.0008326235122271757
952,7.554800096379954e-06,3.441142834173878e-05,1.659650880820103e-05,0.0008756447803455389
953,5.338901658791507e-06,3.861976761260349e-05,9.624117969039188e-05,0.00038087959629097155
954,5.444495387653523e-06,8.993058772087768e-05,1.103469315780962e-05,0.0005411746427111273
955,6.637926952186693e-06,5.4091928758312575e-05,5.275607346334152e-05,0.00014319614172311204
956,3.5796205343623223e-06,4.1201446569928445e-06,7.655863502373922e-05,0.00017988680451681285
957,9.13377653418895e-06,7.335833479925472e-05,3.644845334188719e-05,0.000634180953405715
958,1.5639808432521516e-07,6.4462538265859e-05,3.128099752554659e-05,0.00048813746628388307
959,9.769056301598192e-06,9.82875512758052e-05,8.688540477165942e-05,0.00022175738172869184
960,3.4623286855029864e-06,1.0665849295219964e-05,7.474421809419331e-05,0.00034551074403651343
961,3.3699498635279606e-06,2.0179747206095057e-05,5.3354547057904874e-05,0.0006389405307874289
962,6.360768400083817e-06,2.6957798061557133e-05,8.326743449710361e-05,0.0002160806740312482
963,2.018737033200096e-07,1.514486559067992e-05,2.0813716182114232e-05,0.0005518890656474795
964,2.814946090258621e-06,9.760771500253338e-05,9.828872978104895e-05,0.0008988293884114608
965,5.813924229653547e-06,7.300943357683529e-05,4.818853085876029e-05,0.0006087668633731119
966,8.662318567052465e-06,1.541022528433063e-05,5.808233175370588e-05,0.00022881933334656975
967,6.759572474062517e-06,2.607049962909407e-05,6.470118539925834e-05,0.0009422988346510258
968,9.126107190702036e-07,8.433026314106193e-05,8.628793403710506e-05,0.00023965555106483647
969,3.957091531725661e-06,2.9723190957525596e-05,3.730537741821278e-05,0.00027342306075372856
970,4.382926158166219e-07,9.224606746497233e-05,9.203469396641674e-05,0.0009284279030662395
971,2.803559869935109e-06,8.269344312560872e-05,9.687108644342622e-05,0.0006110075998052238
972,3.8408798389168774e-06,3.931520623645584e-05,2.3031963460249895e-05,0.0008532505955670129
973,9.779066447825003e-06,5.961663161768391e-05,3.795534957594169e-05,0.0009180916159938229
974,9.874059719279391e-06,1.7421158966074274e-05,4.861232352005457e-05,0.000394257103489678
975,7.734975528461241e-06,8.675530474541105e-05,4.814013946367944e-05,0.0008637467538071168
976,6.726419541648697e-07,3.6396811646025165e-05,3.984852382911962e-05,0.0006197836973488746
977,1.6640329595611067e-06,2.6586280584559165e-06,8.513778072869893e-05,0.0005845562484355362
978,8.58881240844557e-06,1.421605270200703e-05,8.595498040707265e-05,0.00015058315985338815
979,6.675105434207142e-07,6.203085931880657e-05,3.5999745038005653e-05,0.0008567974831088399
980,9.14758530961377e-06,5.584635669442715e-06,7.220977325693522e-05,0.00021160095747411935
981,5.515222868807287e-06,6.956339996219635e-05,9.645074596775515e-05,0.00037561557356749676
982,7.4216029304099805e-06,4.734993469803678e-05,8.144827675559118e-05,0.0003333680619170658
983,2.9013976813015923e-06,9.598514411027697e-05,9.978508133923348e-05,0.00031273411667695787
984,1.3233301479965778e-06,2.290468251685548e-05,7.78116007770054e-05,0.0002544608872362461
985,2.747619948871317e-06,4.195052995077352e-05,8.453709553984904e-05,0.0003903150344236054
986,5.947954227098351e-06,8.222800818796513e-05,6.379798429718938e-05,0.00016745000020217045
987,1.7370979135167797e-06,3.31225102803836e-05,7.800563728792642e-05,0.00015394281217347437
988,9.240680673845142e-06,6.535374548544842e-05,6.056436313700362e-05,0.0007672452244414256
989,8.970697327833513e-06,7.525766723012472e-05,6.784245738068661e-05,0.00045092653438751865
990,3.7507332285126538e-06,8.942826365054911e-06,2.3212664763280312e-05,0.0002159178754884826
991,4.336047249252311e-06,7.251806162619851e-05,4.778920579471809e-05,0.00037208211964195984
992,4.512955853495882e-06,4.713728036599037e-05,4.90737639799422e-05,0.0004632712422133585
993,1.3922173578130137e-06,4.1744531011471616e-05,1.1235840983403232e-05,0.000540859910801177
994,8.716282116429313e-06,1.146220843880647e-05,7.137417855674008e-05,0.0004967193511740511
995,5.265318682149269e-07,4.846408124134896e-05,6.498949604304721e-05,0.0008677768936350015
996,9.60233234808446e-06,2.1201537384485007e-05,4.321294076357947e-05,0.0008310579820251633
997,1.0456134719557753e-06,1.5497194177989708e-05,8.131348823033214e-05,0.0007428792957601896
998,3.4673918218827666e-06,5.660385342553607e-05,9.821208183552913e-05,0.0003422930442252773
999,4.722252947400397e-06,4.5826811616825584e-05,7.656889051727712e-05,0.0003300879346572194
1000,4.746568756638683e-06,2.109859423200705e-05,6.712927326342857e-05,0.0008939490005902206
1001,3.994565306501622e-06,7.137293534383363e-05,9.838213194231129e-05,0.00024463911390270606
1002,8.388149402178646e-06,1.209692312333067e-05,5.2120677833822345e-05,0.0002497798300738481
1003,5.405432607398751e-06,9.06549731686245e-05,3.66864816720989e-05,0.00026293803142328275
1004,4.781633569658512e-06,2.9805570064062726e-06,8.945833470606649e-05,0.0007529370054163025
1005,4.193581317507289e-06,6.815626837368515e-05,4.1169539718587e-05,0.00022217084246131934
1006,3.8027498428660783e-06,2.2644484056441515e-05,5.315729614745249e-05,0.0006445498022531227
1007,3.1980384648952803e-06,7.468785245363033e-05,1.563853856831937e-05,0.0008859933221933738
1008,1.1536328983839202e-06,8.935675346136021e-05,6.87253109308134e-05,0.00016797983133380774
1009,1.833866230523222e-06,6.063579463413977e-05,8.30599190959933e-05,0.000652943987404379
1010,3.3268893653492488e-06,7.473293015463042e-05,1.4695410679846369e-05,0.0004891583857523368
1011,2.5019548908111314e-06,3.9244361727664544e-05,2.856189861235487e-05,0.0004773894620685745
1012,7.267070027993404e-06,9.881399816653687e-05,8.94431486693533e-05,0.0006578534035202515
1013,9.365521408229294e-06,9.49546023926766e-05,6.160480520288305e-05,0.00028387140476302523
1014,9.070021273524097e-07,7.928574226433699e-05,7.671484400280872e-05,0.0005522337183602569
1015,4.407044364700988e-06,6.342469441170298e-05,3.724241566968798e-05,0.000996449300418805
1016,4.554393366560278e-06,4.088268715745562e-06,8.370621670892972e-05,0.0006116815840611657
1017,6.514506645033841e-06,8.206674173071433e-05,9.738472939857245e-05,0.000254871298857251
1018,3.818602128736334e-06,4.192354348570971e-05,5.561525211692507e-05,0.0005943555191866938
1019,3.101633298512802e-06,1.1980820814396982e-05,8.158442375744207e-05,0.0007635017486075427
1020,8.85729859233971e-06,9.985115282116787e-05,5.8590941467869233e-05,0.0003853019081117318
1021,8.440164974189792e-06,3.917215769575495e-05,2.7085988543216498e-05,0.00010802933647697072
1022,7.897100965609826e-06,2.5713485466101573e-05,5.137588433741066e-05,0.0009618645545390505
1023,8.104429003110875e-06,9.132592036949341e-05,2.059370525826054e-05,0.0006697313540642197
1024,5.688173341730341e-06,7.248635399432213e-05,2.274942199681283e-05,0.0003671439168295195
1025,6.817435595621077e-06,7.725310323089264e-05,3.0862685604027825e-05,0.0009061084819636514
1026,5.353489833147532e-06,3.278551574245966e-05,5.202775462323929e-05,0.0008474566634166863
1027,2.3139950666293504e-06,1.0153717260946023e-05,1.5968186859933705e-05,0.00030327259164390666
1028,9.307068922186229e-06,8.860469764507014e-05,6.101164954263662e-05,0.0004963584118087645
1029,7.0345974830380824e-06,8.324178940167681e-05,5.293805971857526e-05,0.0009361637537627107
1030,2.2953228457456804e-06,3.203046234029271e-05,1.3348641353729278e-05,0.0008143931559731573
1031,7.0413723554425195e-06,9.691881309394483e-05,2.4381917928800335e-05,0.00020038649431157105
1032,6.65173396734692e-06,4.018586024928355e-06,5.564160720799118e-05,0.0007578960816733064
1033,1.591570061432278e-06,4.3092518323181054e-05,6.699509150652589e-05,0.0001578120058063202
1034,8.460198713784418e-06,1.935846455397709e-05,6.34496974352864e-05,0.0003468605544538866
1035,5.305979425647118e-07,7.068580873083514e-05,8.686168079742831e-05,0.0009833047138315494
1036,4.3787216394686645e-06,1.6178693800043675e-05,7.624042314794662e-05,0.0002549608609831123
1037,4.303553895687812e-06,8.139340318911926e-05,8.893503225291255e-05,0.00020014515053057112
1038,6.3458039141442725e-06,8.686379467055394e-05,4.99556918164255e-05,0.00021488860424356457
1039,8.438124070336363e-06,9.045116229672443e-05,4.19519097545811e-05,0.00034075396197100373
1040,6.711919983558115e-06,9.027775700795509e-05,9.174765183762239e-05,0.00010829447482446481
1041,6.9342039546592095e-06,3.010533333914161e-05,3.4395917375773665e-05,0.00016457421939244148
1042,6.155787170716691e-06,5.940519025165809e-06,8.077895068047854e-05,0.0005373612253523415
1043,8.81146529541044e-06,9.401215829518606e-05,4.2309722116055826e-05,0.00027877863473516745
1044,9.230117646881333e-06,9.1354330549799e-05,1.4223875757225784e-05,0.0007221892467345115
1045,4.612683200354503e-06,4.4086984562446075e-05,9.89839582907531e-05,0.0006080222348336837
1046,6.223331686247313e-06,5.19913993137288e-05,6.060579346617113e-05,0.0009285352128408588
1047,5.931257210096979e-06,9.700649403858164e-05,5.407678755780295e-05,0.00068323041824731
1048,7.773942470957449e-06,3.438098499577076e-05,1.7848113314197322e-05,0.0007317106294323515
1049,6.425862516652704e-06,5.534968016675e-05,6.299385982270625e-05,0.0002564437524100686
1050,6.119544071633142e-06,8.593059251626205e-05,1.8361233874914727e-05,0.0009686206348557509
1051,6.200524800020009e-06,4.3961449252042056e-05,3.254137669344953e-05,0.0007515580679576784
1052,9.858762221797824e-06,9.663055998000577e-05,1.2464646312629566e-05,0.0006973166749772308
1053,7.895859894401584e-06,7.549229849709086e-05,5.873320135865169e-05,0.00044819843029370444
1054,6.999897775110576e-06,9.20032514725687e-05,1.3378490706053432e-05,0.0005818542568676704
1055,5.8480434977202595e-06,6.642232022252978e-05,9.544880748906973e-05,0.0008405768017763787
1056,1.1874343714546548e-06,2.452287596496565e-06,8.999153626835145e-05,0.000955258521860148
1057,2.3686569154011654e-06,2.251867070923488e-05,5.764847009217618e-05,0.0004606894935546081
1058,8.293286810347431e-06,5.482621434693129e-05,8.29883178576521e-05,0.0009467047578942191
1059,8.306084472321144e-07,7.487399201861549e-05,6.168948278322342e-05,0.0009795488526080649
1060,4.1560897991461e-06,6.058637614696691e-05,3.428867778105469e-05,0.0004716613993136499
1061,7.918873597352604e-06,9.094257631877045e-05,2.5761000504165102e-05,0.0008885019681273897
1062,4.2786896718347685e-06,4.698516084894381e-05,5.309016727383114e-05,0.0006401056385586016
1063,9.746061794077365e-07,6.82478060970549e-05,5.099098499633774e-05,0.00015722644375559748
1064,2.572132336444164e-06,3.08705446879116e-05,9.820653427278538e-05,0.0007870007845887083
1065,5.516697667282715e-06,4.055985195602641e-05,2.4155744293494965e-05,0.00022971269249426573
1066,6.512269829110616e-06,6.13986194229027e-05,3.5410876416528185e-05,0.0004262698474797666
1067,1.7131850845507282e-06,2.5606459724637233e-05,9.142645495862167e-05,0.000690189457928797
1068,9.613304017221234e-06,4.430781543254821e-05,5.177717613251619e-05,0.00044909415054619344
1069,7.643837613821152e-06,7.164989464618705e-05,7.454199642024298e-05,0.0005562343135339584
1070,5.166984361917925e-06,9.806403108379736e-05,3.275085636438552e-05,0.00031138668922330774
1071,6.032959109119747e-06,6.451519486395955e-05,8.124738390176551e-05,0.0002144764157328069
1072,2.049890830265815e-06,3.0696690972009745e-05,9.571842532463038e-05,0.0001444519124672779
1073,1.8501132117467007e-06,3.6046403134786174e-05,4.080733251810267e-05,0.0009216162639925448
1074,1.5563207074423965e-06,9.75341695813172e-05,3.486566383204235e-05,0.00022404560520490846
1075,7.4918660202825755e-06,4.758631537124458e-05,8.675231345067806e-05,0.0004809078066315739
1076,6.756947785764227e-06,8.128783516505153e-05,6.551631846367552e-05,0.0007087949590429308
1077,1.5523498856653939e-06,3.8077108926105415e-05,1.416299518427e-05,0.0009138401804787469
1078,4.487748365444011e-06,5.27723804289962e-05,6.557502696014437e-05,0.00011547180094936944
1079,4.712493072243383e-06,7.706925587083554e-05,2.4689347468962684e-05,0.0004253998385385162
1080,3.692012856498688e-06,4.674439968677645e-05,1.7703163876046935e-05,0.0005186050860453691
1081,1.0360306284398609e-06,9.023165314010066e-05,4.18194183607664e-05,0.0008525016774697957
1082,5.887414908753567e-06,7.751893024038014e-05,5.265753371233444e-05,0.0009598121014929599
1083,2.998867824245876e-06,4.136003076317148e-05,7.014711423721674e-05,0.000452881578986409
1084,5.626705706579959e-06,8.439152739089476e-05,9.889807502438365e-05,0.0001241963532441277
1085,8.350477345570482e-06,2.6476202290162545e-05,8.492972190732434e-05,0.0009823365691025328
1086,4.1528247810505665e-06,6.510115919455565e-05,4.809090490167461e-05,0.00016279869101319737
1087,4.348624579517541e-06,3.827188392696482e-05,5.182249293112694e-05,0.0003765645377766835
1088,9.05053292793613e-06,8.906297868708779e-05,4.1772019692512994e-05,0.000968210358886606
1089,3.176241138691473e-06,9.550189968294089e-05,9.950896105743955e-05,0.0005510788376098567
1090,1.5881307583678932e-06,9.782558711313204e-05,9.58545450596436e-05,0.0005048642867671875
1091,5.036051209420664e-06,7.741728181577666e-05,2.9381775740965627e-05,0.0005967087542348855
1092,1.5640350835189145e-06,3.2039936881096164e-05,2.0868626279945575e-05,0.0007865982204763377
1093,6.436511299057645e-06,5.609103904458606e-05,2.588724174595558e-05,0.00048398302764230246
1094,3.0362959249090786e-06,5.120195518670177e-05,8.809286441436564e-05,0.0009620673067095838
1095,6.969315151941379e-07,9.424775263623194e-05,5.7953499707558555e-05,0.0006260995455084387
1096,3.709814222321355e-07,3.05239302998913e-05,7.297432126569251e-05,0.00015450812561382176
1097,1.4124538595436423e-06,3.350094212150131e-05,8.228772885290856e-05,0.00013067578581928873
1098,3.7203512574778482e-06,9.286727785336846e-05,3.356885625904142e-05,0.00013336502683766415
1099,9.282434098103802e-06,9.893757346902062e-05,2.1020584285547064e-05,0.0003154565483101196
