,Unnamed: 0,k1,k2,k3,k4
3017,3017,5.938952646281138e-06,9.765912146986152e-05,6.334962669091752e-05,0.000636667965013
3018,3018,6.259148441142761e-06,8.623037451673222e-05,2.0984800683030912e-05,0.0008691282676983
3019,3019,5.754203818635448e-06,9.344501172416176e-05,5.797828071712557e-05,0.000602301681479
3020,3020,9.145073848832412e-06,9.421076282511356e-05,4.588801428956196e-05,0.0006099015476561
3021,3021,9.774238302406226e-07,3.413184673587909e-05,1.369881209282574e-05,0.0009006287632324
3022,3022,3.0677906475510912e-06,2.9164287669676715e-05,5.094476736481239e-05,0.0009412029819207
3023,3023,5.2317446683956525e-06,3.1301884221833174e-05,6.889712331015222e-05,0.0006425035037749
3024,3024,7.141339242846588e-07,1.0279803433222014e-05,4.460161365184686e-05,0.000384045234839
3025,3025,6.184462293557936e-06,1.1141595422233488e-05,6.482438154298689e-05,0.0008580117443625
3026,3026,2.0136771174363645e-06,8.279008614307185e-05,1.2552576425687971e-05,0.0008650893226116
3027,3027,8.490407421858266e-06,1.88237024152602e-05,4.665724972352431e-05,0.0007488732295645
3028,3028,1.4688412952196109e-06,2.1354146867152065e-05,7.502550598673373e-05,0.0005046158194545
3029,3029,7.0087878465255e-06,7.235447904013417e-05,1.1590779016244684e-05,0.0008878072735069
3030,3030,3.339486974123668e-06,2.2266124107255675e-05,8.258279240323342e-05,0.0003670354367908
3031,3031,8.777770934151753e-06,2.6493435253054412e-05,8.87309945014149e-05,0.000970928281784
3032,3032,5.818175058331035e-06,9.475929952939848e-05,7.606734512253152e-05,0.0006702280721398
3033,3033,1.5518766579096097e-06,9.790576740165324e-05,2.8883180998696955e-05,0.0004888035118145
3034,3034,4.774733897211445e-06,3.1606983453052734e-05,1.418943385772723e-05,0.0006018000042638
3035,3035,8.346161085990883e-06,1.85803164044834e-05,4.165421874982817e-05,0.0002425860958948
3036,3036,6.569599441271069e-06,7.873096823295249e-05,2.4649151417118184e-05,0.0004505327113273
3037,3037,6.96650946525115e-06,3.154167550264378e-05,7.930976284333106e-05,0.0009455916745861
3038,3038,3.1430390264123184e-06,2.0069300994053697e-05,7.510539672246103e-05,0.0005879907781291
3039,3039,3.7409019403575744e-06,6.617236587824167e-05,7.548572943999639e-05,0.0004872598820566
3040,3040,3.147175112497897e-06,3.7005578153784046e-05,5.380917517318317e-05,0.0009948681244579
3041,3041,6.264139739398988e-06,6.504454950560147e-05,9.300485337893294e-05,0.0005981719792162
3042,3042,7.725328747649793e-06,3.0614551818768294e-05,5.846754939344528e-05,0.0007019211275505
3043,3043,7.129238994006986e-06,3.742932805989697e-05,9.763398717950316e-05,0.0007016428700144
3044,3044,8.499477229447088e-06,8.859500471271451e-05,8.599386178511301e-05,0.0003205802611772
3045,3045,3.924549888275588e-06,4.4132465900576274e-05,1.4686083217834163e-05,0.0004058201313648
3046,3046,3.664584645827618e-06,3.5909870280151165e-05,6.289011668298057e-05,0.0008071936219401
3047,3047,5.712790022181408e-07,5.996402271201074e-05,5.331748755357364e-05,0.0005744076649965
3048,3048,3.904346362320861e-06,2.707072670181352e-05,3.883483265784879e-05,0.0001520429560092
3049,3049,2.665248700649565e-06,5.7687675867559305e-05,1.0574076882732284e-05,0.000987698695649
3050,3050,6.527101010873503e-06,9.819693063240966e-05,2.486257381601902e-05,0.0001835903107092
3051,3051,2.288397101559956e-06,3.2362992970801056e-05,4.026767977833105e-05,0.0008105980816182
3052,3052,9.543224335816869e-06,8.858269279865078e-05,8.24210982865071e-05,0.0007027080899918
3053,3053,9.082898249341008e-06,6.395995980092518e-05,5.565834661714395e-05,0.0001877778810299
3054,3054,1.5752820522441963e-06,9.903969003299476e-05,8.349926986973201e-05,0.0004994399771224
3055,3055,9.604585539672184e-06,4.724155372466006e-06,2.2785049148504026e-05,0.0005968866045021
3056,3056,8.056839406539549e-06,4.219864453123467e-05,3.4879451099834417e-05,0.0007443105407702
3057,3057,9.783021863655091e-06,1.205602201955857e-05,9.721421809154077e-05,0.0004953284002252
3058,3058,6.619583308041027e-06,6.0193214822026674e-05,5.302998150743567e-05,0.0005707260747114
3059,3059,5.228488405951438e-06,5.930764898115767e-05,4.340020730647445e-05,0.000400990117581
3060,3060,8.019598184476941e-07,6.420145189786391e-05,8.947254514361e-05,0.0004557719634952
3061,3061,4.499531520062618e-06,8.182859355153437e-05,3.729154404593915e-05,0.0004958195394373
3062,3062,6.44959647050307e-06,1.0462624739289388e-05,7.258909417545179e-05,0.0006984163542782
3063,3063,2.9892143308552536e-06,4.40244709917291e-05,5.13284355761206e-05,0.0009001978201419
3064,3064,4.601724861677793e-06,6.348893669108424e-06,4.7753379450589285e-05,0.0003101083142454
3065,3065,3.366025275315229e-06,9.62643916475234e-05,8.494359315395993e-05,0.0001096703827075
3066,3066,7.4419655429492095e-06,7.554835875766157e-05,9.781878316303226e-05,0.000364865246816
3067,3067,7.50110522589965e-06,7.635834795965985e-05,3.340966643367478e-05,0.0007124334370422
3068,3068,2.066169670237507e-06,5.1587001999637685e-05,4.932128942857653e-05,0.0002145949875174
3069,3069,6.027921852464217e-06,1.143073145718406e-05,5.872077573917304e-05,0.0002373904332789
3070,3070,6.378238254920881e-06,2.00851562890411e-06,8.6538389759218e-05,0.0001663502321602
3071,3071,6.927139992013231e-06,5.129990452829292e-06,2.3947130671348118e-05,0.000653474246085
3072,3072,7.594159155372104e-06,4.062425316364085e-05,6.623360315812832e-05,0.0002255189985394
3073,3073,9.510492350840882e-06,8.389113734548575e-05,7.436470045630355e-05,0.0005378595407308
3074,3074,9.4362934616743e-07,7.77967416467302e-05,5.479741571760408e-05,0.0006255743721737
3075,3075,2.7504845526619097e-06,1.090425597176982e-05,9.808202315155613e-05,0.0003341795095315
3076,3076,3.766737133812449e-06,9.061366947187322e-05,9.536509126620794e-05,0.0006339393834957
3077,3077,4.237615788896068e-06,4.1509368883913695e-05,2.3511136710120877e-05,0.0008900573977947
3078,3078,2.379171316515913e-06,3.5530216753763945e-05,8.795014047890647e-05,0.0001879530225449
3079,3079,2.402436937724188e-07,1.931707180994678e-05,1.928226352644377e-05,0.0004840652339411
3080,3080,3.5985181264505413e-06,6.220579128726738e-05,4.300773712205442e-05,0.0005068638162854
3081,3081,2.562541885533551e-06,6.581278646204887e-05,6.0735051450756965e-05,0.000799817574442
3082,3082,3.334188202087461e-07,5.90211146538325e-05,8.738084208898023e-05,0.0004710593847448
3083,3083,6.355253144764581e-06,9.313148073841675e-05,1.802766462668196e-05,0.0009638716684605
3084,3084,3.782429511399832e-06,3.860741278821736e-05,8.568060062063376e-05,0.0007052488530358
3085,3085,9.518621104600364e-06,8.245001632261348e-05,3.948681227854743e-05,0.000445921930782
3086,3086,9.112672275205325e-06,5.6720966917341305e-05,8.634506959723745e-05,0.0003226852147189
3087,3087,5.172810058121656e-06,6.564460147524712e-06,5.141864761252504e-05,0.0002681619611168
3088,3088,5.020303407589529e-06,3.5956582542062134e-05,8.099556182377584e-05,0.0007814600096916
3089,3089,8.23029547084004e-06,2.990980496139075e-05,2.1353449459052635e-05,0.0003295714483362
3090,3090,3.3619765639448555e-06,9.314228551683504e-05,5.557078796869926e-05,0.0009612772817313
3091,3091,4.9134909121223545e-06,6.709178975819456e-05,6.222493726012328e-05,0.0005396747121901
3092,3092,3.7551812963808815e-06,4.847884690204017e-05,8.166019193594625e-05,0.0006309047614884
3093,3093,9.333851442148364e-07,6.856578292906574e-05,4.660197319656813e-05,0.0002931318739996
3094,3094,6.500828371583272e-06,2.3191878400832163e-05,3.4363530711163705e-05,0.0007247182327807
3095,3095,7.223851665489815e-06,3.076817651091636e-05,5.886233007721149e-05,0.0006655612641548
3096,3096,4.7513440737957365e-06,5.888967207677346e-05,9.61078584685644e-05,0.0006516719221493
3097,3097,7.429981633600913e-06,5.169902986378172e-05,9.861296519629848e-05,0.0003014698204308
3098,3098,7.80268430485372e-06,4.900720028063877e-05,1.1112450238510093e-05,0.0002239964766645
3099,3099,9.340734584295428e-06,4.599976473486111e-05,5.139894343474516e-05,0.000831462932035
3100,3100,1.7628867400148374e-07,2.4793701209579664e-05,4.113360362877655e-05,0.0002939540956168
3101,3101,3.303342744509968e-06,5.436029021704032e-05,6.0511630557329865e-05,0.0003461509279869
3102,3102,8.087309745196342e-06,5.515096969344648e-05,3.536748999319476e-05,0.0009342146391601
3103,3103,4.911659396234217e-06,1.8643444473331005e-05,2.9540985877669983e-05,0.0008504950116674
3104,3104,1.667746612070746e-06,2.0441730460687207e-05,7.34523960248016e-05,0.000895441520093
3105,3105,4.139374838469131e-06,2.2603474389450445e-05,6.449098150162503e-05,0.0008255537704978
3106,3106,5.249057024686395e-07,6.710173925687587e-05,2.724911511503088e-05,0.0001272340176656
3107,3107,7.970533873163422e-06,3.1279288532123354e-05,2.564657921065825e-05,0.0007326251024035
3108,3108,4.702777752174304e-06,5.849988570020432e-05,2.315220318829634e-05,0.0005237887295865
3109,3109,3.5087804499360712e-06,8.454062912478166e-05,4.155783168035837e-05,0.0002615664487434
3110,3110,3.81641852171177e-06,2.404761510968682e-05,1.920054758315623e-05,0.0002623052174824
3111,3111,3.915084450404951e-06,1.092851900797407e-05,4.214873236632874e-05,0.0007508640762875
3112,3112,3.9834819381373375e-06,1.0869715684671822e-05,1.7602925007332726e-05,0.00071122185486
3113,3113,2.952777712102489e-07,8.480044545547198e-05,2.6674229427496067e-05,0.0004684789629166
3114,3114,8.939141536641013e-06,6.913063565416561e-05,7.733181499742778e-05,0.0004583344879356
3115,3115,4.3997623820970335e-06,4.63185816394973e-05,5.398868064983267e-05,0.0006225535138007
3116,3116,2.958411174901822e-06,5.0000478135234336e-05,5.74384407017391e-05,0.0001712816787277
3117,3117,9.911825039168164e-06,5.992753636944398e-05,6.986745395977602e-05,0.0006928865761541
3118,3118,4.596925823620989e-06,3.888290664568711e-05,6.2133171808964e-05,0.0003240640288179
3119,3119,9.21068127072076e-07,8.622698079566927e-05,8.689956826345086e-05,0.0007760705357849
3120,3120,6.57569931350941e-07,3.2426744098709845e-05,1.5992625760054487e-05,0.0002101130245564
3121,3121,9.894456638792473e-07,2.0974170304845187e-05,2.7015889371565087e-05,0.0002496802931329
3122,3122,2.1581801378582826e-06,3.0846584372225525e-05,7.256308980988917e-05,0.0007020805777219
3123,3123,5.5304558272201165e-06,1.8304855994437556e-05,1.949192354709265e-05,0.0008704441608481
3124,3124,6.233689584597817e-06,9.942322514177628e-05,6.517532744447724e-05,0.0002667810767492
3125,3125,2.466329222404534e-06,2.5992238839276015e-05,8.366034365503699e-05,0.0002428157390129
3126,3126,4.833177237007661e-07,3.635577548938932e-05,7.07734155993532e-05,0.0005130337587871
3127,3127,8.041184317574956e-06,9.760498973765333e-06,6.442633570554161e-05,0.0007392445131634
3128,3128,5.8543789100965865e-06,9.145494179861728e-05,3.1568932723216066e-05,0.0008091197647913
3129,3129,8.194861114572075e-06,6.524174203126332e-05,2.7694754697166997e-05,0.000302238244257
3130,3130,3.574891570917418e-06,9.418403542327075e-05,8.811125899037581e-05,0.0002393824857653
3131,3131,8.463079295811382e-06,5.274325563987352e-05,4.912223308845644e-05,0.0009900849285318
3132,3132,7.744598471385077e-06,1.740837170641187e-05,6.993291817493118e-05,0.0003741168119797
3133,3133,4.347367048885178e-06,1.2678649460202888e-05,3.7381369296083615e-05,0.0006295923156651
3134,3134,3.0754975387888344e-06,7.538408119125563e-05,6.998652188497271e-05,0.0007290278144304
3135,3135,3.941348597522363e-06,6.350628921683117e-05,8.745445854797897e-05,0.0009345296726339
3136,3136,3.1728476888446178e-06,2.5849190265249085e-05,6.627342898942425e-05,0.0005858575152402
3137,3137,8.426305367591917e-06,2.8071112844792788e-05,3.774280468082707e-05,0.0005827925875433
3138,3138,5.235883489590585e-06,2.14861468644718e-06,2.707455114230817e-05,0.0003944941609245
3139,3139,7.213922921362008e-06,1.642154376369922e-05,4.4853255065220646e-05,0.0009674434408524
3140,3140,5.943502576069817e-07,4.327972986702298e-05,6.105585641072797e-05,0.0002983382753729
3141,3141,2.810146773152457e-07,5.494629112680823e-05,2.764645446539404e-05,0.0008378036783902
3142,3142,8.18597083443022e-06,2.9748315713868288e-05,6.971291231070195e-05,0.0007156087769357
3143,3143,9.224211989441389e-06,9.701721727678417e-05,3.009073343197808e-05,0.0004435247242638
3144,3144,1.7826021085683313e-06,3.784796411981949e-05,2.8951871225381417e-05,0.000914062908949
3145,3145,6.703100448365016e-06,5.670910327527404e-05,8.996532585032408e-05,0.0002774244000582
3146,3146,9.059740797123948e-07,3.844551680954817e-06,6.67310058892651e-05,0.0007344660725034
3147,3147,6.328350750649734e-06,4.4981176802583074e-05,7.860068144632535e-05,0.0001365494023511
3148,3148,4.265795823531493e-06,5.117991756212438e-05,4.71796775160392e-05,0.0004120845174181
3149,3149,4.049655283356168e-06,2.4897050661528943e-05,9.134273537674198e-05,0.0008154891686701
3150,3150,1.7004965830211115e-06,9.719634127845472e-05,8.405440397148577e-05,0.0008493763424557
3151,3151,5.52184903910037e-06,4.33001051917107e-05,1.771178564484557e-05,0.0006031815658202
3152,3152,7.212387379001952e-06,4.383205193467921e-06,6.897578650290407e-05,0.0006171208602673
3153,3153,7.85365867679696e-06,6.022148921946798e-05,8.427680517275977e-05,0.000319985620299
3154,3154,1.9866505378502761e-07,5.479092221868813e-05,2.4321652823679056e-05,0.0002429856034506
3155,3155,1.5316210373745254e-07,2.0702432891202416e-05,6.127444248995524e-05,0.0008889650611991
3156,3156,8.564194818595375e-06,3.001515573454088e-05,1.7569043922781184e-05,0.0007155807354619
3157,3157,2.732676836426158e-06,7.443948305932901e-05,9.369601416800472e-05,0.0001726713523721
3158,3158,1.3537301352782463e-06,4.392285967223237e-05,9.896993720563492e-05,0.0001164445078145
3159,3159,7.232559618492967e-06,3.8460704632021535e-05,7.388761722700484e-05,0.0007630521008704
3160,3160,8.130421018050093e-06,4.2310698853908574e-05,5.7935249595887016e-05,0.0007486564471596
3161,3161,9.99304496331653e-06,7.047508422358545e-05,6.670257004186529e-05,0.0007637046801421
3162,3162,2.6072195812996057e-06,8.342100738031077e-05,1.0001504676376911e-05,0.0007309737119703
3163,3163,2.156317090885841e-06,1.2617361534738424e-05,8.88786087039861e-05,0.0008113096363799
3164,3164,3.095694983868447e-06,7.34242110645264e-05,4.558961543469205e-05,0.000260241123532
3165,3165,8.967334928082553e-06,1.138898241825842e-05,4.0549558683772646e-05,0.0003265343203412
3166,3166,8.493673976623619e-06,1.39998002461236e-05,4.183794013668776e-05,0.0004272726622418
3167,3167,9.503651248235348e-06,5.978320321726768e-05,7.391956116357062e-05,0.0003386307596434
3168,3168,6.660398741126213e-06,5.472509589924408e-05,3.62781635975655e-05,0.0003960657436276
3169,3169,9.044683459015857e-06,6.552088752199462e-06,6.112205912048321e-05,0.0007886541547342
3170,3170,8.81809414661509e-06,3.320215404426953e-05,6.906901616582101e-05,0.0006644370272007
3171,3171,9.998833673485136e-06,2.982284477657134e-05,6.431022734164902e-05,0.0005120211144637
3172,3172,1.2900698589706522e-06,9.184505095809388e-05,9.63426308457096e-05,0.0009516716489838
3173,3173,7.28652008869587e-07,4.397702341740346e-05,2.747080214404664e-05,0.0007099231429807
3174,3174,2.4497404792703488e-06,3.4509912302186443e-05,4.647386910346594e-05,0.0005201076353691
3175,3175,1.2985517113056582e-06,1.5021747884879308e-05,3.70536068201974e-05,0.0003775388673563
3176,3176,7.521740275101202e-07,5.533901860611455e-05,4.197260996758277e-05,0.0006085194635887
3177,3177,1.583858475095414e-06,9.527434417948498e-05,8.046721713194299e-05,0.0001213497880832
3178,3178,6.455437986043747e-06,7.237986968089554e-05,3.823000241288616e-05,0.0003400087171052
3179,3179,5.528529107604282e-06,8.530143487045033e-05,1.0278910306001614e-05,0.0009719197551444
3180,3180,7.636755820182609e-06,1.2465947374945516e-05,1.9384438843185877e-05,0.0006371024252899
3181,3181,7.993862048020332e-06,9.96994469473004e-06,9.847728347316904e-05,0.0005514695246157
3182,3182,4.039759186849623e-06,5.462327699825565e-05,3.483853960227423e-05,0.0007054555374824
3183,3183,8.24505211504824e-07,4.714664073224755e-05,7.119311790747604e-05,0.0009030453467565
3184,3184,5.453057055273809e-06,9.471114033531868e-05,9.233645102847004e-05,0.0007333348122177
3185,3185,6.0701354650914405e-06,1.7086236402045758e-05,4.308146461059212e-05,0.0007690957947115
3186,3186,6.696442070919513e-06,2.468437986830581e-06,3.3939607720103815e-05,0.0004265658417665
3187,3187,2.969330869186825e-07,4.636540209001469e-06,9.586522542505356e-05,0.0004228732525481
3188,3188,5.359591305413477e-06,4.726575085719321e-05,3.914977726186493e-05,0.0006752313798409
3189,3189,8.146247839760334e-07,3.1657273619174795e-05,6.99619984370369e-05,0.0006940802121673
3190,3190,6.608241801480165e-06,2.0108461614626835e-05,2.6388107918422373e-05,0.0004947519260272
3191,3191,8.145405022979769e-06,1.1679013052564203e-05,8.848091819732947e-05,0.0008705705105785
3192,3192,2.834755752140385e-06,6.04514711308592e-05,9.30664205430984e-05,0.0008128279775474
3193,3193,8.286964845191337e-06,2.0726454757153637e-05,2.6229938159570065e-05,0.0009870822531105
3194,3194,6.169466448421877e-06,2.8146600873740456e-06,4.223398029825392e-05,0.000351971408607
3195,3195,9.7868001156929e-06,1.0521782892869512e-05,5.767891836471954e-05,0.0002977249241844
3196,3196,4.099371038042718e-07,9.982296242861996e-05,8.361255378502975e-05,0.0006097979522655
3197,3197,8.752108554292283e-06,5.8212392394136936e-05,5.6511838361790046e-05,0.0009807220132096
3198,3198,9.9789152266699e-06,7.414062847671328e-05,6.161849232578193e-05,0.0003303180768312
3199,3199,4.2193788142032043e-07,4.763013413452498e-05,8.43941899327136e-05,0.0009576215950536
3200,3200,8.431159044672982e-07,3.933601598661752e-05,8.450658550507683e-05,0.0002110614017432
3201,3201,6.352672394831188e-06,9.299944454606944e-05,7.632064243955628e-05,0.0003171195911872
3202,3202,2.980030118675168e-07,4.366156513063935e-05,2.7853483454918072e-05,0.0009184307912791
3203,3203,3.738920956738372e-06,2.3491138650780147e-05,4.555189199865189e-05,0.0002982149697952
3204,3204,9.387880006060662e-06,4.144020366937538e-05,2.742599622440307e-05,0.0001110250453672
3205,3205,4.595548996318812e-06,7.542878570448171e-05,6.802609424958612e-05,0.0003953811486231
3206,3206,4.691873098000554e-06,9.905657617580564e-05,6.846166463145383e-05,0.0001728821614625
3207,3207,7.862135809582948e-07,1.9818336696302263e-05,7.68600395753614e-05,0.0008265644568385
3208,3208,5.98244035152515e-06,4.972988025958243e-06,4.407178218315459e-05,0.0008537876580426
3209,3209,5.11042675313604e-06,9.091550237261195e-05,2.0271500085410463e-05,0.0004705975244226
3210,3210,7.4647210541482115e-06,3.624826238116023e-05,4.733683546511234e-05,0.0004783038923569
3211,3211,9.44674623142293e-06,9.553615604983629e-06,2.5829993823351623e-05,0.0005799145623203
3212,3212,3.428402969000403e-07,8.753507159610285e-05,6.648516307760018e-05,0.0002282811036571
3213,3213,5.6842965831711e-06,5.695839884963719e-05,1.9767028379888455e-05,0.0007778548531372
3214,3214,9.129048210232466e-06,9.526461732996482e-05,3.093694727571465e-05,0.0008709758315474
3215,3215,4.478077352858796e-06,9.1013697640859e-05,3.232841061481985e-05,0.0004000703514311
3216,3216,6.893323837301159e-07,7.076471410519607e-05,9.218837280751171e-05,0.0004669020148586
3217,3217,6.236848235866352e-07,9.14044249483326e-05,6.533487984344698e-05,0.0006974023377211
3218,3218,1.8218946563829865e-07,8.744324467001634e-05,6.109109311581106e-05,0.000594731544096
3219,3219,6.033571349972489e-07,5.546243816000884e-06,3.621863771236058e-05,0.0008822094314638
3220,3220,8.595365238290065e-06,7.18054950401509e-05,5.3326223432788944e-05,0.0004015043079722
3221,3221,1.953582027542757e-07,8.984244396719927e-05,7.39305033869309e-05,0.0002630212388332
3222,3222,2.31309980067203e-07,8.980610705968318e-05,1.3854612792198473e-05,0.000828328727878
3223,3223,5.606944401102608e-06,3.5376278431056065e-06,9.006742970753404e-05,0.0001466701628951
3224,3224,1.2358803955066696e-07,2.367160106686896e-05,7.35122785581155e-05,0.0001952322333741
3225,3225,2.529716701210097e-06,8.354596536657063e-05,4.587655718206642e-05,0.0007642069259626
3226,3226,1.088740123966805e-06,4.500444321234774e-05,9.854588358619438e-05,0.0002042628150847
3227,3227,3.2437156742196194e-06,6.66982902327385e-05,1.0802454664396846e-05,0.000624584008859
3228,3228,3.2060261279830325e-06,4.566314043171949e-05,6.697892611591664e-05,0.000354075876915
3229,3229,5.418178308705131e-06,3.664451065782835e-05,5.433576289499959e-05,0.0009220275487842
3230,3230,8.256102586859574e-06,8.561839461443751e-05,5.3566540326332825e-05,0.0002584839911304
3231,3231,9.945639060691036e-06,7.270263203686915e-05,6.988368033089039e-05,0.0004052500004939
3232,3232,4.79824189345392e-06,9.4342100724792e-05,5.192715416924252e-05,0.0008404215347602
3233,3233,9.3475931611453e-07,9.713327672137576e-05,8.695339844428105e-05,0.0004603396149551
3234,3234,6.294728330158394e-06,5.842061324403074e-06,4.660394178866415e-05,0.0009349146431183
3235,3235,3.0832252375744738e-06,5.75138784263625e-05,6.483008591441976e-05,0.0004596363716433
3236,3236,5.041806934338448e-07,7.667117730276704e-05,9.361538634008028e-05,0.0006095694005865
3237,3237,9.964877562758504e-06,7.191779300248067e-05,4.0263784380228186e-05,0.0001514763779777
3238,3238,9.176286139024552e-06,1.2359603334841083e-05,9.658758945851992e-05,0.000951419086044
3239,3239,3.1154581489450743e-06,6.981465730766823e-05,6.769788147547711e-05,0.0006048664094593
3240,3240,4.445923217561687e-06,4.283915739748928e-05,1.4465588809837276e-05,0.0004616599714497
3241,3241,1.1078762473928708e-06,5.8163804464748246e-05,5.21039946223538e-05,0.000724305373735
3242,3242,4.28957451215088e-06,3.3191432417811323e-05,3.431768719270644e-05,0.0004720257831332
3243,3243,1.9242939931821714e-06,5.459677429152063e-05,2.068446093532243e-05,0.0002640611655436
3244,3244,5.886112526625721e-06,1.4045067979677032e-06,5.502335683497004e-05,0.0007381819249468
3245,3245,5.48943471719151e-06,6.430460621777848e-05,2.768807211769973e-05,0.0004087236407658
3246,3246,3.035018175053361e-06,5.163605091250007e-05,9.371526073432696e-05,0.0007792385355424
3247,3247,6.914930210100532e-07,4.908575029448633e-05,4.993801564946183e-05,0.0002354479748783
3248,3248,8.234193702964927e-06,7.824950891877084e-05,7.906839488615178e-05,0.0001245145669098
3249,3249,5.144682399640647e-06,7.535823011264361e-05,6.659968417376646e-05,0.0005415908765124
3250,3250,2.4272189346581934e-06,8.873618925686299e-05,3.467946898966098e-05,0.0001426833256078
3251,3251,9.324085377537752e-06,3.6612232680440725e-05,7.884787513638213e-05,0.0001995500683996
3252,3252,6.572928233696716e-06,2.7165640150687597e-05,4.623156959277614e-05,0.0003486470608909
3253,3253,8.439244619782741e-06,5.178050571957843e-05,3.907081646853829e-05,0.0001598152268376
3254,3254,8.468956404499987e-06,7.280790105666641e-05,2.952044487310386e-05,0.0002380107949256
3255,3255,5.39203329918479e-06,3.97453072783908e-05,2.8227098696546107e-05,0.0004622917022948
3256,3256,8.612020617867471e-06,9.322928965443684e-05,3.517579758284633e-05,0.0008977167897167
3257,3257,4.013774127294326e-06,7.69005565578115e-05,8.606139599315034e-05,0.0007479887732884
3258,3258,1.1372779545686965e-07,3.252332788978493e-05,9.796204143487954e-05,0.0007610397828225
3259,3259,2.45562951386041e-06,6.228511286044965e-05,4.326086839160824e-05,0.0006915162916346
3260,3260,2.016143393779946e-06,1.5866696406872355e-05,2.8567004248499616e-05,0.000612848938178
3261,3261,7.25658160895646e-06,4.490001154210115e-05,3.4975679417990086e-05,0.0003374484017383
3262,3262,5.010864198271821e-06,9.922543047047835e-05,3.270690592757393e-05,0.0007214857357128
3263,3263,8.826741202163498e-06,8.975612949146878e-06,3.798144252403851e-05,0.000159208221965
3264,3264,2.5059500521792803e-06,6.833270642798011e-05,1.7982676520585427e-05,0.0009401724364051
3265,3265,3.1235777760203715e-06,5.442958752804278e-06,5.379681069282357e-05,0.0005866385549094
3266,3266,6.414321972079653e-06,9.48607392599802e-05,8.438877622931832e-05,0.0006017227805727
3267,3267,2.1788305789770207e-06,1.133428365869801e-05,2.183604909203191e-05,0.0001151001243008
3268,3268,1.731512417840277e-07,8.457080393198527e-05,6.378478632982299e-05,0.0001708141377758
3269,3269,5.676728981235866e-07,9.986002352972958e-05,7.05218982133248e-05,0.0005730562551179
3270,3270,3.741558382503995e-07,1.0857314248547544e-05,3.2955657410694275e-05,0.0003875351334773
3271,3271,1.5720551905749893e-06,6.623068266928457e-05,2.371191849145972e-05,0.0001305884019954
3272,3272,6.849574476718224e-06,7.813683646368622e-05,8.80061336688666e-05,0.0001459855261297
3273,3273,8.842676361322153e-06,1.876163106162681e-05,7.437503498782638e-05,0.0003666788800347
3274,3274,3.2097032981478105e-06,1.960645602535188e-05,5.8046063420511545e-05,0.0005720908212111
3275,3275,1.4915952246501809e-06,5.559312655816591e-06,2.489305947437828e-05,0.0005354933808843
3276,3276,9.767592176075469e-06,6.280738787260582e-05,1.663679738753015e-05,0.0006420807442128
3277,3277,5.897374232360963e-06,9.461859727054787e-05,9.16992422288786e-05,0.000978200512279
3278,3278,9.821871548566984e-06,3.62056360387485e-05,6.870797205778235e-05,0.0001797384595472
3279,3279,2.809216684613728e-06,2.691083209334076e-05,2.474958824774005e-05,0.0006495510449467
3280,3280,4.586151928079443e-06,4.049179019600114e-05,8.946244244819198e-05,0.0002501493929187
3281,3281,4.90693447668382e-06,1.7137517691244316e-05,4.362846679473586e-05,0.0002657567466988
3282,3282,4.659909541545278e-06,1.875777501908486e-05,1.9080872146097143e-05,0.0001901437817946
3283,3283,3.270410214669869e-06,5.228838371732648e-05,8.499416045190876e-05,0.0007189490345109
3284,3284,2.0728422855333964e-06,7.273964097250624e-05,8.780280128749692e-05,0.0006484758881164
3285,3285,1.3324597362609317e-07,5.215382521445645e-05,8.476119096078436e-05,0.0001230898476553
3286,3286,3.789620860431224e-06,2.68485744157776e-05,2.697685595417408e-05,0.0001975703688867
3287,3287,4.690323431461029e-06,8.72863022249118e-05,8.672903552877631e-05,0.0008579311864815
3288,3288,3.425440286394677e-06,9.839724772465046e-05,8.165759445619652e-05,0.0005421826177165
3289,3289,5.021871242108772e-06,9.143145166644814e-05,1.3662259113512626e-05,0.0005382088140167
3290,3290,7.474016304171789e-06,4.041981818124042e-05,2.2893987030344616e-05,0.0001686427915614
3291,3291,6.385392528977313e-07,8.369252766215061e-05,5.290618484406789e-05,0.0005419264743656
3292,3292,1.4545202668987624e-06,2.890697581510736e-05,2.8979050207781232e-05,0.0007545355208277
3293,3293,4.964753460546216e-06,5.586001094952268e-05,7.642025925186305e-05,0.0003967488041068
3294,3294,2.164338466546524e-06,6.276183332152222e-05,4.3964565098932974e-05,0.0008175421800562
3295,3295,6.413592025862388e-06,3.2017590741270695e-05,5.185703855933043e-05,0.000762659488271
3296,3296,4.940011940464144e-07,2.020532198216393e-05,9.54729119599336e-05,0.0008210467839735
3297,3297,7.427793406045698e-06,8.521813521924607e-05,5.96034988526722e-05,0.000814969504503
3298,3298,1.682472477629664e-06,5.106465004668157e-05,4.273817567134716e-05,0.0003845825773651
3299,3299,7.161119882658484e-06,3.187956800988224e-05,8.096312663783541e-05,0.0008488408106472
3300,3300,6.837202141657076e-06,4.91027155416875e-05,4.7000222200512266e-05,0.000115703032019
3301,3301,1.8672937281288477e-06,7.713372458636841e-05,9.559762018429084e-05,0.0006953281641455
3302,3302,5.588265956451513e-06,5.298739559396219e-05,2.5156999423500977e-05,0.000706148560733
3303,3303,2.316799402154455e-07,5.987177583540997e-05,8.878924608918056e-05,0.000513002108462
3304,3304,6.146509244652229e-06,8.563794421509864e-05,1.932780817376476e-05,0.0006383687076647
